DRG,ID,Name,Street,City,State,Zip,Region,TotalDischarges,AveragedCoveredCharges,AverageTotalPayments,type,lat,lon
378 - G.I. HEMORRHAGE W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,99,9590.020202,5762.888889,Inpatient,32.638061,-85.404449
389 - G.I. OBSTRUCTION W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,15,9763.266667,5331.866667,Inpatient,32.638061,-85.404449
390 - G.I. OBSTRUCTION W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,17,6617.705882,3575.411765,Inpatient,32.638061,-85.404449
"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,29,14102.65517,6610.413793,Inpatient,32.638061,-85.404449
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,126,8025.690476,4227.912698,Inpatient,32.638061,-85.404449
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,18,12760.77778,5616.666667,Inpatient,32.638061,-85.404449
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,12,21379.66667,9703.333333,Inpatient,32.638061,-85.404449
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,12,12509.75,6682.166667,Inpatient,32.638061,-85.404449
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,11,9614.727273,5761.181818,Inpatient,32.638061,-85.404449
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,68,21212.27941,21507.79412,Inpatient,32.638061,-85.404449
469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,18,30602.33333,17441.72222,Inpatient,32.638061,-85.404449
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,299,25974.62542,11730.81605,Inpatient,32.638061,-85.404449
473 - CERVICAL SPINAL FUSION W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,42,22520.7381,11864.14286,Inpatient,32.638061,-85.404449
480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,15,23062.46667,16408.0,Inpatient,32.638061,-85.404449
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,53,17667.71698,10501.30189,Inpatient,32.638061,-85.404449
482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,21,14541.71429,8702.52381,Inpatient,32.638061,-85.404449
491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,29,9321.793103,5667.172414,Inpatient,32.638061,-85.404449
552 - MEDICAL BACK PROBLEMS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,24,9117.333333,4751.125,Inpatient,32.638061,-85.404449
603 - CELLULITIS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,45,7975.711111,4811.244444,Inpatient,32.638061,-85.404449
638 - DIABETES W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,31,6841.935484,4628.645161,Inpatient,32.638061,-85.404449
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,28,11207.14286,6293.142857,Inpatient,32.638061,-85.404449
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,89,7786.235955,4025.011236,Inpatient,32.638061,-85.404449
682 - RENAL FAILURE W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,61,15362.16393,8963.655738,Inpatient,32.638061,-85.404449
683 - RENAL FAILURE W CC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,65,8604.153846,5718.907692,Inpatient,32.638061,-85.404449
684 - RENAL FAILURE W/O CC/MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,11,6052.181818,3768.545455,Inpatient,32.638061,-85.404449
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,21,11491.0,6908.285714,Inpatient,32.638061,-85.404449
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,75,8475.386667,4413.013333,Inpatient,32.638061,-85.404449
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,16,14155.6875,8421.3125,Inpatient,32.638061,-85.404449
811 - RED BLOOD CELL DISORDERS W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,17,10081.17647,7168.058824,Inpatient,32.638061,-85.404449
812 - RED BLOOD CELL DISORDERS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,58,7334.603448,4544.689655,Inpatient,32.638061,-85.404449
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,32,51589.15625,30401.75,Inpatient,32.638061,-85.404449
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,13,61137.53846,33133.07692,Inpatient,32.638061,-85.404449
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,213,17580.16901,10901.98592,Inpatient,32.638061,-85.404449
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,112,10338.25893,6742.482143,Inpatient,32.638061,-85.404449
885 - PSYCHOSES,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,88,9009.397727,5167.102273,Inpatient,32.638061,-85.404449
897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,14,5622.642857,3829.642857,Inpatient,32.638061,-85.404449
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,15,18859.86667,8499.933333,Inpatient,32.638061,-85.404449
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,16,9588.4375,3994.0625,Inpatient,32.638061,-85.404449
948 - SIGNS & SYMPTOMS W/O MCC,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,42,7298.666667,3981.642857,Inpatient,32.638061,-85.404449
0013 - Level II Debridement & Destruction,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,16,159.13,48.35375,Outpatient,32.638061,-85.404449
0015 - Level III Debridement & Destruction,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,490,147.9998367,93.70579592,Outpatient,32.638061,-85.404449
0020 - Level II Excision/ Biopsy,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,24,2738.022083,534.67,Outpatient,32.638061,-85.404449
0074 - Level IV Endoscopy Upper Airway,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,24,6249.329167,1335.46,Outpatient,32.638061,-85.404449
0078 - Level III Pulmonary Treatment,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,211,269.2796209,87.30004739,Outpatient,32.638061,-85.404449
0096 - Level II Noninvasive Physiologic Studies,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,130,470.9615385,96.34107692,Outpatient,32.638061,-85.404449
0206 - Level II Nerve Injections,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,18,600.1261111,219.9683333,Outpatient,32.638061,-85.404449
0207 - Level III Nerve Injections,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,855,677.8615906,469.2116725,Outpatient,32.638061,-85.404449
"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,473,3400.626406,695.9805074,Outpatient,32.638061,-85.404449
0265 - Level I Diagnostic and Screening Ultrasound,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,286,123.9178322,56.42388112,Outpatient,32.638061,-85.404449
0267 - Level III Diagnostic and Screening Ultrasound,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,778,474.1081748,138.6244987,Outpatient,32.638061,-85.404449
0269 - Level II Echocardiogram Without Contrast,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,1590,842.8586918,360.923673,Outpatient,32.638061,-85.404449
0270 - Level III Echocardiogram Without Contrast,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,15,1882.526,513.82,Outpatient,32.638061,-85.404449
0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,1077,1425.223166,309.9150696,Outpatient,32.638061,-85.404449
0368 - Level II Pulmonary Tests,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,539,226.6808905,53.15165121,Outpatient,32.638061,-85.404449
0377 - Level II Cardiac Imaging,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,1228,2114.459593,679.1835505,Outpatient,32.638061,-85.404449
0604 - Level 1 Hospital Clinic Visits,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,396,107.1255808,47.76333333,Outpatient,32.638061,-85.404449
0605 - Level 2 Hospital Clinic Visits,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,4144,91.31551641,68.56611969,Outpatient,32.638061,-85.404449
0606 - Level 3 Hospital Clinic Visits,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,1363,114.8588188,91.00060161,Outpatient,32.638061,-85.404449
0607 - Level 4 Hospital Clinic Visits,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,152,142.6052632,116.495,Outpatient,32.638061,-85.404449
0608 - Level 5 Hospital Clinic Visits,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,18,210.0,154.4,Outpatient,32.638061,-85.404449
0690 - Level I Electronic Analysis of Devices,10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,AL - Birmingham,401,37.44638404,31.69880299,Outpatient,32.638061,-85.404449
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,14,13084.85714,5781.857143,Inpatient,33.31158,-85.48494
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,16,13177.3125,4721.375,Inpatient,33.31158,-85.48494
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,35,18946.45714,6046.171429,Inpatient,33.31158,-85.48494
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,17,12411.35294,4245.529412,Inpatient,33.31158,-85.48494
312 - SYNCOPE & COLLAPSE,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,12,11391.75,4421.25,Inpatient,33.31158,-85.48494
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,17,12473.76471,4343.411765,Inpatient,33.31158,-85.48494
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,11,9956.636364,4045.272727,Inpatient,33.31158,-85.48494
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,11,18446.81818,7107.909091,Inpatient,33.31158,-85.48494
0267 - Level III Diagnostic and Screening Ultrasound,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,29,379.2068966,133.64,Outpatient,33.31158,-85.48494
0269 - Level II Echocardiogram Without Contrast,10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,AL - Birmingham,80,915.0,348.15825,Outpatient,33.31158,-85.48494
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,32,35841.09375,8031.125,Inpatient,33.506156,-86.801917
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,47,35213.76596,6847.744681,Inpatient,33.506156,-86.801917
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,119,60849.27731,14728.40336,Inpatient,33.506156,-86.801917
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,104,37680.25,8720.759615,Inpatient,33.506156,-86.801917
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,91,28430.27473,5947.901099,Inpatient,33.506156,-86.801917
069 - TRANSIENT ISCHEMIA,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,51,26658.31373,5624.960784,Inpatient,33.506156,-86.801917
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,72,30822.97222,6843.194444,Inpatient,33.506156,-86.801917
101 - SEIZURES W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,145,15283.03448,6024.289655,Inpatient,33.506156,-86.801917
176 - PULMONARY EMBOLISM W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,35,17814.42857,7360.857143,Inpatient,33.506156,-86.801917
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,44,71961.0,19350.59091,Inpatient,33.506156,-86.801917
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,52,51261.84615,13740.98077,Inpatient,33.506156,-86.801917
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,37,48649.0,13290.54054,Inpatient,33.506156,-86.801917
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,37,29210.40541,8614.081081,Inpatient,33.506156,-86.801917
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,45,21674.31111,8510.111111,Inpatient,33.506156,-86.801917
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,38,15007.21053,5423.394737,Inpatient,33.506156,-86.801917
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,81,33152.65432,11114.80247,Inpatient,33.506156,-86.801917
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,149,23160.38255,7481.208054,Inpatient,33.506156,-86.801917
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,39,15011.53846,5899.692308,Inpatient,33.506156,-86.801917
202 - BRONCHITIS & ASTHMA W CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,34,21128.20588,7112.264706,Inpatient,33.506156,-86.801917
203 - BRONCHITIS & ASTHMA W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,14,12438.42857,4466.0,Inpatient,33.506156,-86.801917
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,28,188031.1429,42550.21429,Inpatient,33.506156,-86.801917
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,80,74599.3,17518.65,Inpatient,33.506156,-86.801917
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,97,87058.41237,22211.97938,Inpatient,33.506156,-86.801917
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,21,65453.85714,18957.52381,Inpatient,33.506156,-86.801917
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,13,57697.76923,15337.76923,Inpatient,33.506156,-86.801917
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,29,104912.7241,24938.17241,Inpatient,33.506156,-86.801917
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,68,65176.76471,14003.97059,Inpatient,33.506156,-86.801917
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,25,54038.68,12728.92,Inpatient,33.506156,-86.801917
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,60,70513.25,12990.48333,Inpatient,33.506156,-86.801917
252 - OTHER VASCULAR PROCEDURES W MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,70,74636.07143,25276.42857,Inpatient,33.506156,-86.801917
253 - OTHER VASCULAR PROCEDURES W CC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,63,71974.25397,19077.68254,Inpatient,33.506156,-86.801917
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,68,44869.35294,12435.10294,Inpatient,33.506156,-86.801917
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,37,59410.51351,15145.21622,Inpatient,33.506156,-86.801917
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,35,34636.11429,9475.285714,Inpatient,33.506156,-86.801917
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,20,30072.85,7143.3,Inpatient,33.506156,-86.801917
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,52,117293.6346,24841.57692,Inpatient,33.506156,-86.801917
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,AL - Birmingham,169,41243.78698,8385.668639,Inpatient,33.506156,-86.801917
